Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.475,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.48,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.485,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.49,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.495,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.5,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.505,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.51,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.515,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.52,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.525,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.53,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.535,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.54,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.545,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.55,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
