Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.26499999999999996,0.2560548345903232,0.6717880832298739,0.23097925787012158,0.14706435475984503,0.9890387858347386,0.10273015035610657,0.5458844680954226,0.2170953035933165,0.9096829379562044,7789,68031,130,11730
0.26999999999999996,0.25662213552226376,0.6717880832298739,0.23097925787012158,0.1474800660057692,0.9871838111298482,0.10737272487470324,0.5472782680022757,0.2170953035933165,0.9054174270072993,8141,67679,152,11708
0.27499999999999997,0.25740960937155943,0.6717880832298739,0.23097925787012158,0.14803464694559823,0.9856661045531198,0.11266156686890003,0.5491638357110099,0.2170953035933165,0.9006386861313869,8542,67278,170,11690
0.27999999999999997,0.25840794147917795,0.6717880832298739,0.23097925787012158,0.14872422007362965,0.9844013490725126,0.11862305460300712,0.5515122018377598,0.2170953035933165,0.8953125,8994,66826,185,11675
0.285,0.25920775999199086,0.6717880832298739,0.23097925787012158,0.14930097261555417,0.9823777403035413,0.12442627275125297,0.5534020065273971,0.2170953035933165,0.8900205291970803,9434,66386,209,11651
0.29,0.25998053669504134,0.6717880832298739,0.23097925787012158,0.14987296715201381,0.9798482293423272,0.13059878659984173,0.5552235079710844,0.2170953035933165,0.8843407846715329,9902,65918,239,11621
0.295,0.26100851873108044,0.6717880832298739,0.23097925787012158,0.1506045219017441,0.9778246205733558,0.1373516222632551,0.5575881214183055,0.2170953035933165,0.8782276459854015,10414,65406,263,11597
0.3,0.26181356662058336,0.6717880832298739,0.23097925787012158,0.1512319011337156,0.9740303541315346,0.14489580585597467,0.5594630799937547,0.2170953035933165,0.8711906934306569,10986,64834,308,11552
0.30499999999999994,0.26295429908141726,0.6717880832298739,0.23097925787012158,0.1520554272517321,0.9715008431703204,0.15255869163809022,0.5620297674042053,0.2170953035933165,0.8642221715328468,11567,64253,338,11522
0.30999999999999994,0.2641418377782119,0.6717880832298739,0.23097925787012158,0.15290877888491267,0.9691399662731872,0.16018201002374044,0.5646609881484639,0.2170953035933165,0.8573106751824817,12145,63675,366,11494
0.31499999999999995,0.2650524317692539,0.6717880832298739,0.23097925787012158,0.15361292226783654,0.9654300168634065,0.1679240305987866,0.5666770237310965,0.2170953035933165,0.8501140510948905,12732,63088,410,11450
0.31999999999999995,0.2660215680559604,0.6717880832298739,0.23097925787012158,0.15435297300953799,0.961973018549747,0.17560010551305724,0.5687865620314021,0.2170953035933165,0.8430086678832117,13314,62506,451,11409
0.32499999999999996,0.26733732122081066,0.6717880832298739,0.23097925787012158,0.15531673744725594,0.9590219224283305,0.18415985228171985,0.5715908873550252,0.2170953035933165,0.8352075729927008,13963,61857,486,11374
0.32999999999999996,0.2685650606980273,0.6717880832298739,0.23097925787012158,0.15625172432820172,0.9550590219224283,0.19328673173305197,0.5741728768277401,0.2170953035933165,0.826779197080292,14655,61165,533,11327
0.33499999999999996,0.26978146194423513,0.6717880832298739,0.23097925787012158,0.1571904489761782,0.9508431703204048,0.20253231337378,0.5766877418470924,0.2170953035933165,0.8182139598540146,15356,60464,583,11277
0.33999999999999997,0.2708635178209215,0.6717880832298739,0.23097925787012158,0.15806606166506962,0.9457841483979764,0.2119889211289897,0.5788865347634831,0.2170953035933165,0.8093521897810219,16073,59747,643,11217
0.3449999999999999,0.27234405458089667,0.6717880832298739,0.23097925787012158,0.15917117630304756,0.9424114671163575,0.22127407016618306,0.5818427686412703,0.2170953035933165,0.8008667883211679,16777,59043,683,11177
0.3499999999999999,0.27374329181231843,0.6717880832298739,0.23097925787012158,0.16026749682924016,0.9376053962900506,0.23154840411500924,0.58457690020253,0.2170953035933165,0.7913321167883212,17556,58264,740,11120
0.3549999999999999,0.27526908480059725,0.6717880832298739,0.23097925787012158,0.16146266695861616,0.9326306913996627,0.24236349248219466,0.5874970919409287,0.2170953035933165,0.7813070255474452,18376,57444,799,11061
0.35999999999999993,0.2763672981307823,0.6717880832298739,0.23097925787012158,0.16243249241695643,0.9256323777403035,0.2534027960960169,0.5895175869181601,0.2170953035933165,0.7708143248175182,19213,56607,882,10978
0.36499999999999994,0.27756329396174967,0.6717880832298739,0.23097925787012158,0.16348708404004622,0.918381112984823,0.26495647586388815,0.5916687944243555,0.2170953035933165,0.7598426094890511,20089,55731,968,10892
0.36999999999999994,0.27876191827834906,0.6717880832298739,0.23097925787012158,0.16456197541395645,0.910876897133221,0.27665523608546555,0.5937660666093433,0.2170953035933165,0.7487112226277373,20976,54844,1057,10803
0.37499999999999994,0.27987285641408,0.6717880832298739,0.23097925787012158,0.1656319187477744,0.9020236087689714,0.2892244790292799,0.5956240438991256,0.2170953035933165,0.7366446167883212,21929,53891,1162,10698
0.37999999999999995,0.2815369102584514,0.6717880832298739,0.23097925787012158,0.1670550447159592,0.8946037099494097,0.30226853073067794,0.5984361203400439,0.2170953035933165,0.7243613138686131,22918,52902,1250,10610
0.38499999999999995,0.2829967532030124,0.6717880832298739,0.23097925787012158,0.16840636875270576,0.8855817875210793,0.3159588499076761,0.6007703187143777,0.2170953035933165,0.7113024635036497,23956,51864,1357,10503
0.38999999999999996,0.2842262516618012,0.6717880832298739,0.23097925787012158,0.1696970688836882,0.874283305227656,0.3308625692429438,0.6025729372352999,0.2170953035933165,0.6968864051094891,25086,50734,1491,10369
0.39499999999999996,0.28556282521657855,0.6717880832298739,0.23097925787012158,0.1710880430603614,0.8629848229342327,0.3459773146926932,0.604481068813463,0.2170953035933165,0.6822878649635037,26232,49588,1625,10235
0.3999999999999999,0.28651278922952517,0.6717880832298739,0.23097925787012158,0.17223558307322315,0.8514333895446881,0.35991822738063833,0.6056758084626632,0.2170953035933165,0.6686701642335766,27289,48531,1762,10098
0.4049999999999999,0.28771828546687833,0.6717880832298739,0.23097925787012158,0.1735678216959777,0.8404721753794266,0.37401740965444474,0.6072447925169357,0.2170953035933165,0.6549954379562044,28358,47462,1892,9968
0.4099999999999999,0.2892447840141052,0.6717880832298739,0.23097925787012158,0.1751423487544484,0.8299325463743676,0.38859140068583486,0.6092619735301013,0.2170953035933165,0.6409671532846716,29463,46357,2017,9843
0.4149999999999999,0.29020534525821456,0.6717880832298739,0.23097925787012158,0.176390378706616,0.818043844856661,0.4025191242416249,0.610281484549143,0.2170953035933165,0.6273152372262774,30519,45301,2158,9702
0.41999999999999993,0.2911729362194065,0.6717880832298739,0.23097925787012158,0.1776321894545387,0.8069983136593591,0.4155895542073332,0.6112939339333462,0.2170953035933165,0.614518704379562,31510,44310,2289,9571
0.42499999999999993,0.29191015764264566,0.6717880832298739,0.23097925787012158,0.17883121569521204,0.793929173693086,0.42974149300975995,0.611835333351423,0.2170953035933165,0.6005132299270073,32583,43237,2444,9416
0.42999999999999994,0.29335825505694507,0.6717880832298739,0.23097925787012158,0.18060892122252345,0.7807757166947723,0.4459113690319177,0.613343542863345,0.2170953035933165,0.5847513686131387,33809,42011,2600,9260
0.43499999999999994,0.29459021703919663,0.6717880832298739,0.23097925787012158,0.18231756214915798,0.766779089376054,0.46206805592192035,0.6144235726489872,0.2170953035933165,0.5688868613138686,35034,40786,2766,9094
0.43999999999999995,0.2958705338655977,0.6717880832298739,0.23097925787012158,0.18410257467378532,0.753035413153457,0.477974149300976,0.6155047812272165,0.2170953035933165,0.5532732664233576,36240,39580,2929,8931
0.44499999999999995,0.29683714784258586,0.6717880832298739,0.23097925787012158,0.18573639466598826,0.7387015177065768,0.49343181218675813,0.6160666649466675,0.2170953035933165,0.5379676094890511,37412,38408,3099,8761
0.4499999999999999,0.2981625110613711,0.6717880832298739,0.23097925787012158,0.18770891136696305,0.7244519392917369,0.5096148773410709,0.617033408316404,0.2170953035933165,0.5220460766423358,38639,37181,3268,8592
0.4549999999999999,0.2993443846276851,0.6717880832298739,0.23097925787012158,0.18963149719739775,0.7102866779089376,0.5252044315484041,0.6177455547286709,0.2170953035933165,0.5066491788321168,39821,35999,3436,8424
0.4599999999999999,0.300541877295705,0.6717880832298739,0.23097925787012158,0.191589001715584,0.6967959527824621,0.5400949617515167,0.6184454572669894,0.2170953035933165,0.4919479927007299,40950,34870,3596,8264
0.4649999999999999,0.3015541724125079,0.6717880832298739,0.23097925787012158,0.1935553322807521,0.6822091062394604,0.5553811659192825,0.6187951360793715,0.2170953035933165,0.4767563868613139,42109,33711,3769,8091
0.4699999999999999,0.302174203523775,0.6717880832298739,0.23097925787012158,0.1953018975004318,0.6673693086003373,0.569876022157742,0.6186226653790396,0.2170953035933165,0.46221487226277375,43208,32612,3945,7915
0.4749999999999999,0.3010601534586774,0.6717880832298739,0.23097925787012158,0.19588912319926827,0.6500843170320405,0.5825771564231074,0.6163307367275739,0.2170953035933165,0.44889370437956205,44171,31649,4150,7710
0.4799999999999999,0.3016926849691967,0.6717880832298739,0.23097925787012158,0.1975611666710186,0.6379426644182125,0.594684779741493,0.6163137220798527,0.2170953035933165,0.43678147810218976,45089,30731,4294,7566
0.48499999999999993,0.3016458974934225,0.6717880832298739,0.23097925787012158,0.19894541443598504,0.6235244519392917,0.6072804009496175,0.6154024264444546,0.2170953035933165,0.4239393248175182,46044,29776,4465,7395
0.48999999999999994,0.30249504123603715,0.6717880832298739,0.23097925787012158,0.2010267795199112,0.6107925801011804,0.6202716961223952,0.6155321381117878,0.2170953035933165,0.4109831204379562,47029,28791,4616,7244
0.49499999999999994,0.3037027535488285,0.6717880832298739,0.23097925787012158,0.20343109176308855,0.5989038785834738,0.6331706673700871,0.6160372729767805,0.2170953035933165,0.398220802919708,48007,27813,4757,7103
0.49999999999999994,0.3040802470487746,0.6717880832298739,0.23097925787012158,0.20539069203230864,0.5853288364249578,0.6457794777103667,0.6155541570676623,0.2170953035933165,0.385481295620438,48963,26857,4918,6942
0.5049999999999999,0.3048178718822896,0.6717880832298739,0.23097925787012158,0.20764576457645764,0.5729342327150084,0.6580189923503034,0.6154766125326558,0.2170953035933165,0.37322080291970805,49891,25929,5065,6795
0.5099999999999999,0.3060586558793785,0.6717880832298739,0.23097925787012158,0.21037664307381193,0.5613827993254638,0.6704035874439462,0.6158931933847049,0.2170953035933165,0.36094890510948907,50830,24990,5202,6658
0.5149999999999999,0.3069062139442888,0.6717880832298739,0.23097925787012158,0.21291123525760397,0.5494940978077572,0.6822474281192298,0.6158707629634934,0.2170953035933165,0.34909899635036495,51728,24092,5343,6517
0.5199999999999999,0.30696775751720806,0.6717880832298739,0.23097925787012158,0.21509561685564393,0.5358347386172007,0.6941440253231337,0.6149893819701672,0.2170953035933165,0.3369639598540146,52630,23190,5505,6355
0.5249999999999999,0.3071075447792711,0.6717880832298739,0.23097925787012158,0.21769450216602684,0.5211635750421585,0.7070429965708256,0.6141032858064921,0.2170953035933165,0.32382527372262776,53608,22212,5679,6181
0.5299999999999999,0.3067387239710063,0.6717880832298739,0.23097925787012158,0.2202847367840194,0.5048903878583474,0.7204563439725666,0.6126733659154571,0.2170953035933165,0.3100250912408759,54625,21195,5872,5988
0.5349999999999999,0.3068504682731769,0.6717880832298739,0.23097925787012158,0.2230039767513001,0.4917369308600337,0.7319968346082828,0.6118668827341582,0.2170953035933165,0.29826642335766423,55500,20320,6028,5832
0.5399999999999999,0.3055300286501973,0.6717880832298739,0.23097925787012158,0.22483888933089347,0.4765598650927487,0.7429965708256396,0.6097782179591942,0.2170953035933165,0.28670164233576645,56334,19486,6208,5652
