Fecha_Acc,Anio,Mes,Dia_Num,Dia_Semana,Es_Festivo,Nombre_Festivo,Siniestros
2021-02-04,2021,2,3,Jueves,False,,32
2021-02-05,2021,2,4,Viernes,False,,33
2021-02-06,2021,2,5,Sábado,False,,40
2021-02-07,2021,2,6,Domingo,False,,29
2021-02-08,2021,2,0,Lunes,False,,30
2021-02-09,2021,2,1,Martes,False,,32
2021-02-10,2021,2,2,Miércoles,False,,24
2021-02-11,2021,2,3,Jueves,False,,30
2021-02-12,2021,2,4,Viernes,False,,34
2021-02-13,2021,2,5,Sábado,False,,44
2021-02-14,2021,2,6,Domingo,False,,23
2021-02-15,2021,2,0,Lunes,False,,29
2021-02-16,2021,2,1,Martes,False,,26
2021-02-17,2021,2,2,Miércoles,False,,27
2021-02-18,2021,2,3,Jueves,False,,26
2021-02-19,2021,2,4,Viernes,False,,30
2021-02-20,2021,2,5,Sábado,False,,38
2021-02-21,2021,2,6,Domingo,False,,18
2021-02-22,2021,2,0,Lunes,False,,39
2021-02-23,2021,2,1,Martes,False,,32
2021-02-24,2021,2,2,Miércoles,False,,37
2021-02-25,2021,2,3,Jueves,False,,35
2021-02-26,2021,2,4,Viernes,False,,36
2021-02-27,2021,2,5,Sábado,False,,36
2021-02-28,2021,2,6,Domingo,False,,25
2021-03-01,2021,3,0,Lunes,False,,45
2021-03-02,2021,3,1,Martes,False,,28
2021-03-03,2021,3,2,Miércoles,False,,27
2021-03-04,2021,3,3,Jueves,False,,34
2021-03-05,2021,3,4,Viernes,False,,45
2021-03-06,2021,3,5,Sábado,False,,52
2021-03-07,2021,3,6,Domingo,False,,30
2021-03-08,2021,3,0,Lunes,False,,29
2021-03-09,2021,3,1,Martes,False,,35
2021-03-10,2021,3,2,Miércoles,False,,33
2021-03-11,2021,3,3,Jueves,False,,31
2021-03-12,2021,3,4,Viernes,False,,38
2021-03-13,2021,3,5,Sábado,False,,38
2021-03-14,2021,3,6,Domingo,False,,28
2021-03-15,2021,3,0,Lunes,False,,38
2021-03-16,2021,3,1,Martes,False,,24
2021-03-17,2021,3,2,Miércoles,False,,35
2021-03-18,2021,3,3,Jueves,False,,27
2021-03-19,2021,3,4,Viernes,False,,37
2021-03-20,2021,3,5,Sábado,False,,40
2021-03-21,2021,3,6,Domingo,False,,25
2021-03-22,2021,3,0,Lunes,True,Día de San José (observado),24
2021-03-23,2021,3,1,Martes,False,,38
2021-03-24,2021,3,2,Miércoles,False,,25
2021-03-25,2021,3,3,Jueves,False,,35
2021-03-26,2021,3,4,Viernes,False,,41
2021-03-27,2021,3,5,Sábado,False,,26
2021-03-28,2021,3,6,Domingo,False,,32
2021-03-29,2021,3,0,Lunes,False,,29
2021-03-30,2021,3,1,Martes,False,,26
2021-03-31,2021,3,2,Miércoles,False,,24
2021-04-01,2021,4,3,Jueves,True,Jueves Santo,19
2021-04-02,2021,4,4,Viernes,True,Viernes Santo,12
2021-04-03,2021,4,5,Sábado,False,,19
2021-04-04,2021,4,6,Domingo,False,,15
2021-04-05,2021,4,0,Lunes,False,,33
2021-04-06,2021,4,1,Martes,False,,22
2021-04-07,2021,4,2,Miércoles,False,,31
2021-04-08,2021,4,3,Jueves,False,,34
2021-04-09,2021,4,4,Viernes,False,,38
2021-04-10,2021,4,5,Sábado,False,,18
2021-04-11,2021,4,6,Domingo,False,,9
2021-04-12,2021,4,0,Lunes,False,,14
2021-04-13,2021,4,1,Martes,False,,33
2021-04-14,2021,4,2,Miércoles,False,,37
2021-04-15,2021,4,3,Jueves,False,,35
2021-04-16,2021,4,4,Viernes,False,,24
2021-04-17,2021,4,5,Sábado,False,,21
2021-04-18,2021,4,6,Domingo,False,,24
2021-04-19,2021,4,0,Lunes,False,,34
2021-04-20,2021,4,1,Martes,False,,37
2021-04-21,2021,4,2,Miércoles,False,,35
2021-04-22,2021,4,3,Jueves,False,,36
2021-04-23,2021,4,4,Viernes,False,,23
2021-04-24,2021,4,5,Sábado,False,,25
2021-04-25,2021,4,6,Domingo,False,,21
2021-04-26,2021,4,0,Lunes,False,,30
2021-04-27,2021,4,1,Martes,False,,27
2021-04-28,2021,4,2,Miércoles,False,,25
2021-04-29,2021,4,3,Jueves,False,,28
2021-04-30,2021,4,4,Viernes,False,,28
2021-05-01,2021,5,5,Sábado,True,Día del Trabajo,23
2021-05-02,2021,5,6,Domingo,False,,12
2021-05-03,2021,5,0,Lunes,False,,32
2021-05-04,2021,5,1,Martes,False,,26
2021-05-05,2021,5,2,Miércoles,False,,20
2021-05-06,2021,5,3,Jueves,False,,30
2021-05-07,2021,5,4,Viernes,False,,26
2021-05-08,2021,5,5,Sábado,False,,33
2021-05-09,2021,5,6,Domingo,False,,26
2021-05-10,2021,5,0,Lunes,False,,38
2021-05-11,2021,5,1,Martes,False,,31
2021-05-12,2021,5,2,Miércoles,False,,22
2021-05-13,2021,5,3,Jueves,False,,29
2021-05-14,2021,5,4,Viernes,False,,36
2021-05-15,2021,5,5,Sábado,False,,25
2021-05-16,2021,5,6,Domingo,False,,19
2021-05-17,2021,5,0,Lunes,True,Ascensión del señor (observado),20
2021-05-18,2021,5,1,Martes,False,,28
2021-05-19,2021,5,2,Miércoles,False,,33
2021-05-20,2021,5,3,Jueves,False,,36
2021-05-21,2021,5,4,Viernes,False,,43
2021-05-22,2021,5,5,Sábado,False,,28
2021-05-23,2021,5,6,Domingo,False,,12
2021-05-24,2021,5,0,Lunes,False,,30
2021-05-25,2021,5,1,Martes,False,,28
2021-05-26,2021,5,2,Miércoles,False,,28
2021-05-27,2021,5,3,Jueves,False,,34
2021-05-28,2021,5,4,Viernes,False,,31
2021-05-29,2021,5,5,Sábado,False,,27
2021-05-30,2021,5,6,Domingo,False,,28
2021-05-31,2021,5,0,Lunes,False,,35
2021-06-01,2021,6,1,Martes,False,,17
2021-06-02,2021,6,2,Miércoles,False,,30
2021-06-03,2021,6,3,Jueves,False,,29
2021-06-04,2021,6,4,Viernes,False,,26
2021-06-05,2021,6,5,Sábado,False,,39
2021-06-06,2021,6,6,Domingo,False,,39
2021-06-07,2021,6,0,Lunes,True,Corpus Christi (observado),25
2021-06-08,2021,6,1,Martes,False,,40
2021-06-09,2021,6,2,Miércoles,False,,31
2021-06-10,2021,6,3,Jueves,False,,35
2021-06-11,2021,6,4,Viernes,False,,27
2021-06-12,2021,6,5,Sábado,False,,34
2021-06-13,2021,6,6,Domingo,False,,32
2021-06-14,2021,6,0,Lunes,True,Sagrado Corazón (observado),21
2021-06-15,2021,6,1,Martes,False,,32
2021-06-16,2021,6,2,Miércoles,False,,32
2021-06-17,2021,6,3,Jueves,False,,40
2021-06-18,2021,6,4,Viernes,False,,35
2021-06-19,2021,6,5,Sábado,False,,38
2021-06-20,2021,6,6,Domingo,False,,26
2021-06-21,2021,6,0,Lunes,False,,30
2021-06-22,2021,6,1,Martes,False,,30
2021-06-23,2021,6,2,Miércoles,False,,32
2021-06-24,2021,6,3,Jueves,False,,28
2021-06-25,2021,6,4,Viernes,False,,36
2021-06-26,2021,6,5,Sábado,False,,38
2021-06-27,2021,6,6,Domingo,False,,22
2021-06-28,2021,6,0,Lunes,False,,24
2021-06-29,2021,6,1,Martes,False,,25
2021-06-30,2021,6,2,Miércoles,False,,29
2021-07-01,2021,7,3,Jueves,False,,41
2021-07-02,2021,7,4,Viernes,False,,30
2021-07-03,2021,7,5,Sábado,False,,38
2021-07-04,2021,7,6,Domingo,False,,24
2021-07-05,2021,7,0,Lunes,True,San Pedro y San Pablo (observado),25
2021-07-06,2021,7,1,Martes,False,,34
2021-07-07,2021,7,2,Miércoles,False,,43
2021-07-08,2021,7,3,Jueves,False,,28
2021-07-09,2021,7,4,Viernes,False,,27
2021-07-10,2021,7,5,Sábado,False,,37
2021-07-11,2021,7,6,Domingo,False,,25
2021-07-12,2021,7,0,Lunes,False,,24
2021-07-13,2021,7,1,Martes,False,,37
2021-07-14,2021,7,2,Miércoles,False,,33
2021-07-15,2021,7,3,Jueves,False,,34
2021-07-16,2021,7,4,Viernes,False,,37
2021-07-17,2021,7,5,Sábado,False,,47
2021-07-18,2021,7,6,Domingo,False,,20
2021-07-19,2021,7,0,Lunes,False,,39
2021-07-20,2021,7,1,Martes,True,Día de la Independencia,19
2021-07-21,2021,7,2,Miércoles,False,,38
2021-07-22,2021,7,3,Jueves,False,,28
2021-07-23,2021,7,4,Viernes,False,,16
2021-07-24,2021,7,5,Sábado,False,,26
2021-07-25,2021,7,6,Domingo,False,,24
2021-07-26,2021,7,0,Lunes,False,,28
2021-07-27,2021,7,1,Martes,False,,24
2021-07-28,2021,7,2,Miércoles,False,,27
2021-07-29,2021,7,3,Jueves,False,,35
2021-07-30,2021,7,4,Viernes,False,,40
2021-07-31,2021,7,5,Sábado,False,,33
2021-08-01,2021,8,6,Domingo,False,,21
2021-08-02,2021,8,0,Lunes,False,,30
2021-08-03,2021,8,1,Martes,False,,37
2021-08-04,2021,8,2,Miércoles,False,,35
2021-08-05,2021,8,3,Jueves,False,,30
2021-08-06,2021,8,4,Viernes,False,,39
2021-08-07,2021,8,5,Sábado,True,Batalla de Boyacá,29
2021-08-08,2021,8,6,Domingo,False,,26
2021-08-09,2021,8,0,Lunes,False,,29
2021-08-10,2021,8,1,Martes,False,,29
2021-08-11,2021,8,2,Miércoles,False,,27
2021-08-12,2021,8,3,Jueves,False,,31
2021-08-13,2021,8,4,Viernes,False,,28
2021-08-14,2021,8,5,Sábado,False,,34
2021-08-15,2021,8,6,Domingo,False,,39
2021-08-16,2021,8,0,Lunes,True,La Asunción (observado),23
2021-08-17,2021,8,1,Martes,False,,39
2021-08-18,2021,8,2,Miércoles,False,,36
2021-08-19,2021,8,3,Jueves,False,,26
2021-08-20,2021,8,4,Viernes,False,,38
2021-08-21,2021,8,5,Sábado,False,,28
2021-08-22,2021,8,6,Domingo,False,,31
2021-08-23,2021,8,0,Lunes,False,,34
2021-08-24,2021,8,1,Martes,False,,27
2021-08-25,2021,8,2,Miércoles,False,,37
2021-08-26,2021,8,3,Jueves,False,,29
2021-08-27,2021,8,4,Viernes,False,,28
2021-08-28,2021,8,5,Sábado,False,,44
2021-08-29,2021,8,6,Domingo,False,,21
2021-08-30,2021,8,0,Lunes,False,,43
2021-08-31,2021,8,1,Martes,False,,47
2021-09-01,2021,9,2,Miércoles,False,,39
2021-09-02,2021,9,3,Jueves,False,,39
2021-09-03,2021,9,4,Viernes,False,,44
2021-09-04,2021,9,5,Sábado,False,,37
2021-09-05,2021,9,6,Domingo,False,,23
2021-09-06,2021,9,0,Lunes,False,,37
2021-09-07,2021,9,1,Martes,False,,35
2021-09-08,2021,9,2,Miércoles,False,,46
2021-09-09,2021,9,3,Jueves,False,,35
2021-09-10,2021,9,4,Viernes,False,,53
2021-09-11,2021,9,5,Sábado,False,,29
2021-09-12,2021,9,6,Domingo,False,,28
2021-09-13,2021,9,0,Lunes,False,,34
2021-09-14,2021,9,1,Martes,False,,39
2021-09-15,2021,9,2,Miércoles,False,,46
2021-09-16,2021,9,3,Jueves,False,,30
2021-09-17,2021,9,4,Viernes,False,,46
2021-09-18,2021,9,5,Sábado,False,,46
2021-09-19,2021,9,6,Domingo,False,,24
2021-09-20,2021,9,0,Lunes,False,,30
2021-09-21,2021,9,1,Martes,False,,31
2021-09-22,2021,9,2,Miércoles,False,,35
2021-09-23,2021,9,3,Jueves,False,,38
2021-09-24,2021,9,4,Viernes,False,,50
2021-09-25,2021,9,5,Sábado,False,,35
2021-09-26,2021,9,6,Domingo,False,,27
2021-09-27,2021,9,0,Lunes,False,,42
2021-09-28,2021,9,1,Martes,False,,38
2021-09-29,2021,9,2,Miércoles,False,,33
2021-09-30,2021,9,3,Jueves,False,,37
2021-10-01,2021,10,4,Viernes,False,,46
2021-10-02,2021,10,5,Sábado,False,,49
2021-10-03,2021,10,6,Domingo,False,,30
2021-10-04,2021,10,0,Lunes,False,,35
2021-10-05,2021,10,1,Martes,False,,40
2021-10-06,2021,10,2,Miércoles,False,,42
2021-10-07,2021,10,3,Jueves,False,,46
2021-10-08,2021,10,4,Viernes,False,,38
2021-10-09,2021,10,5,Sábado,False,,50
2021-10-10,2021,10,6,Domingo,False,,30
2021-10-11,2021,10,0,Lunes,False,,31
2021-10-12,2021,10,1,Martes,False,,55
2021-10-13,2021,10,2,Miércoles,False,,35
2021-10-14,2021,10,3,Jueves,False,,34
2021-10-15,2021,10,4,Viernes,False,,41
2021-10-16,2021,10,5,Sábado,False,,46
2021-10-17,2021,10,6,Domingo,False,,30
2021-10-18,2021,10,0,Lunes,True,Día de la Raza (observado),13
2021-10-19,2021,10,1,Martes,False,,35
2021-10-20,2021,10,2,Miércoles,False,,31
2021-10-21,2021,10,3,Jueves,False,,28
2021-10-22,2021,10,4,Viernes,False,,31
2021-10-23,2021,10,5,Sábado,False,,41
2021-10-24,2021,10,6,Domingo,False,,26
2021-10-25,2021,10,0,Lunes,False,,30
2021-10-26,2021,10,1,Martes,False,,42
2021-10-27,2021,10,2,Miércoles,False,,34
2021-10-28,2021,10,3,Jueves,False,,37
2021-10-29,2021,10,4,Viernes,False,,46
2021-10-30,2021,10,5,Sábado,False,,34
2021-10-31,2021,10,6,Domingo,False,,28
2021-11-01,2021,11,0,Lunes,True,Día de Todos los Santos,21
2021-11-02,2021,11,1,Martes,False,,36
2021-11-03,2021,11,2,Miércoles,False,,43
2021-11-04,2021,11,3,Jueves,False,,39
2021-11-05,2021,11,4,Viernes,False,,35
2021-11-06,2021,11,5,Sábado,False,,49
2021-11-07,2021,11,6,Domingo,False,,31
2021-11-08,2021,11,0,Lunes,False,,26
2021-11-09,2021,11,1,Martes,False,,32
2021-11-10,2021,11,2,Miércoles,False,,36
2021-11-11,2021,11,3,Jueves,False,,45
2021-11-12,2021,11,4,Viernes,False,,50
2021-11-13,2021,11,5,Sábado,False,,50
2021-11-14,2021,11,6,Domingo,False,,34
2021-11-15,2021,11,0,Lunes,True,Independencia de Cartagena (observado),25
2021-11-16,2021,11,1,Martes,False,,42
2021-11-17,2021,11,2,Miércoles,False,,55
2021-11-18,2021,11,3,Jueves,False,,40
2021-11-19,2021,11,4,Viernes,False,,40
2021-11-20,2021,11,5,Sábado,False,,39
2021-11-21,2021,11,6,Domingo,False,,30
2021-11-22,2021,11,0,Lunes,False,,32
2021-11-23,2021,11,1,Martes,False,,38
2021-11-24,2021,11,2,Miércoles,False,,29
2021-11-25,2021,11,3,Jueves,False,,31
2021-11-26,2021,11,4,Viernes,False,,39
2021-11-27,2021,11,5,Sábado,False,,34
2021-11-28,2021,11,6,Domingo,False,,34
2021-11-29,2021,11,0,Lunes,False,,32
2021-11-30,2021,11,1,Martes,False,,39
2021-12-01,2021,12,2,Miércoles,False,,36
2021-12-02,2021,12,3,Jueves,False,,35
2021-12-03,2021,12,4,Viernes,False,,39
2021-12-04,2021,12,5,Sábado,False,,42
2021-12-05,2021,12,6,Domingo,False,,34
2021-12-06,2021,12,0,Lunes,False,,40
2021-12-07,2021,12,1,Martes,False,,56
2021-12-08,2021,12,2,Miércoles,True,La Inmaculada Concepción,27
2021-12-09,2021,12,3,Jueves,False,,43
2021-12-10,2021,12,4,Viernes,False,,40
2021-12-11,2021,12,5,Sábado,False,,24
2021-12-12,2021,12,6,Domingo,False,,37
2021-12-13,2021,12,0,Lunes,False,,36
2021-12-14,2021,12,1,Martes,False,,40
2021-12-15,2021,12,2,Miércoles,False,,37
2021-12-16,2021,12,3,Jueves,False,,37
2021-12-17,2021,12,4,Viernes,False,,39
2021-12-18,2021,12,5,Sábado,False,,49
2021-12-19,2021,12,6,Domingo,False,,25
2021-12-20,2021,12,0,Lunes,False,,27
2021-12-21,2021,12,1,Martes,False,,38
2021-12-22,2021,12,2,Miércoles,False,,42
2021-12-23,2021,12,3,Jueves,False,,40
2021-12-24,2021,12,4,Viernes,False,,34
2021-12-25,2021,12,5,Sábado,True,Navidad,29
2021-12-26,2021,12,6,Domingo,False,,20
2021-12-27,2021,12,0,Lunes,False,,29
2021-12-28,2021,12,1,Martes,False,,25
2021-12-29,2021,12,2,Miércoles,False,,26
2021-12-30,2021,12,3,Jueves,False,,32
2021-12-31,2021,12,4,Viernes,False,,28
2022-01-01,2022,1,5,Sábado,True,Año Nuevo,22
2022-01-02,2022,1,6,Domingo,False,,14
2022-01-03,2022,1,0,Lunes,False,,20
2022-01-04,2022,1,1,Martes,False,,34
2022-01-05,2022,1,2,Miércoles,False,,17
2022-01-06,2022,1,3,Jueves,False,,13
2022-01-07,2022,1,4,Viernes,False,,23
2022-01-08,2022,1,5,Sábado,False,,23
2022-01-09,2022,1,6,Domingo,False,,25
2022-01-10,2022,1,0,Lunes,True,Día de los Reyes Magos (observado),19
2022-01-11,2022,1,1,Martes,False,,26
2022-01-12,2022,1,2,Miércoles,False,,29
2022-01-13,2022,1,3,Jueves,False,,34
2022-01-14,2022,1,4,Viernes,False,,23
2022-01-15,2022,1,5,Sábado,False,,33
2022-01-16,2022,1,6,Domingo,False,,25
2022-01-17,2022,1,0,Lunes,False,,35
2022-01-18,2022,1,1,Martes,False,,32
2022-01-19,2022,1,2,Miércoles,False,,40
2022-01-20,2022,1,3,Jueves,False,,33
2022-01-21,2022,1,4,Viernes,False,,32
2022-01-22,2022,1,5,Sábado,False,,41
2022-01-23,2022,1,6,Domingo,False,,32
2022-01-24,2022,1,0,Lunes,False,,21
2022-01-25,2022,1,1,Martes,False,,28
2022-01-26,2022,1,2,Miércoles,False,,44
2022-01-27,2022,1,3,Jueves,False,,36
2022-01-28,2022,1,4,Viernes,False,,35
2022-01-29,2022,1,5,Sábado,False,,43
2022-01-30,2022,1,6,Domingo,False,,29
2022-01-31,2022,1,0,Lunes,False,,43
2022-02-01,2022,2,1,Martes,False,,32
2022-02-02,2022,2,2,Miércoles,False,,37
2022-02-03,2022,2,3,Jueves,False,,42
2022-02-04,2022,2,4,Viernes,False,,31
2022-02-05,2022,2,5,Sábado,False,,28
2022-02-06,2022,2,6,Domingo,False,,37
2022-02-07,2022,2,0,Lunes,False,,43
2022-02-08,2022,2,1,Martes,False,,35
2022-02-09,2022,2,2,Miércoles,False,,32
2022-02-10,2022,2,3,Jueves,False,,34
2022-02-11,2022,2,4,Viernes,False,,39
2022-02-12,2022,2,5,Sábado,False,,38
2022-02-13,2022,2,6,Domingo,False,,37
2022-02-14,2022,2,0,Lunes,False,,29
2022-02-15,2022,2,1,Martes,False,,28
2022-02-16,2022,2,2,Miércoles,False,,32
2022-02-17,2022,2,3,Jueves,False,,32
2022-02-18,2022,2,4,Viernes,False,,50
2022-02-19,2022,2,5,Sábado,False,,39
2022-02-20,2022,2,6,Domingo,False,,28
2022-02-21,2022,2,0,Lunes,False,,41
2022-02-22,2022,2,1,Martes,False,,45
2022-02-23,2022,2,2,Miércoles,False,,39
2022-02-24,2022,2,3,Jueves,False,,34
2022-02-25,2022,2,4,Viernes,False,,35
2022-02-26,2022,2,5,Sábado,False,,41
2022-02-27,2022,2,6,Domingo,False,,26
2022-02-28,2022,2,0,Lunes,False,,35
2022-03-01,2022,3,1,Martes,False,,47
2022-03-02,2022,3,2,Miércoles,False,,37
2022-03-03,2022,3,3,Jueves,False,,31
2022-03-04,2022,3,4,Viernes,False,,47
2022-03-05,2022,3,5,Sábado,False,,38
2022-03-06,2022,3,6,Domingo,False,,21
2022-03-07,2022,3,0,Lunes,False,,32
2022-03-08,2022,3,1,Martes,False,,46
2022-03-09,2022,3,2,Miércoles,False,,32
2022-03-10,2022,3,3,Jueves,False,,47
2022-03-11,2022,3,4,Viernes,False,,43
2022-03-12,2022,3,5,Sábado,False,,26
2022-03-13,2022,3,6,Domingo,False,,36
2022-03-14,2022,3,0,Lunes,False,,37
2022-03-15,2022,3,1,Martes,False,,46
2022-03-16,2022,3,2,Miércoles,False,,35
2022-03-17,2022,3,3,Jueves,False,,55
2022-03-18,2022,3,4,Viernes,False,,46
2022-03-19,2022,3,5,Sábado,False,,41
2022-03-20,2022,3,6,Domingo,False,,28
2022-03-21,2022,3,0,Lunes,True,Día de San José (observado),25
2022-03-22,2022,3,1,Martes,False,,35
2022-03-23,2022,3,2,Miércoles,False,,35
2022-03-24,2022,3,3,Jueves,False,,45
2022-03-25,2022,3,4,Viernes,False,,44
2022-03-26,2022,3,5,Sábado,False,,41
2022-03-27,2022,3,6,Domingo,False,,24
2022-03-28,2022,3,0,Lunes,False,,42
2022-03-29,2022,3,1,Martes,False,,39
2022-03-30,2022,3,2,Miércoles,False,,38
2022-03-31,2022,3,3,Jueves,False,,38
2022-04-01,2022,4,4,Viernes,False,,43
2022-04-02,2022,4,5,Sábado,False,,43
2022-04-03,2022,4,6,Domingo,False,,35
2022-04-04,2022,4,0,Lunes,False,,45
2022-04-05,2022,4,1,Martes,False,,42
2022-04-06,2022,4,2,Miércoles,False,,44
2022-04-07,2022,4,3,Jueves,False,,34
2022-04-08,2022,4,4,Viernes,False,,45
2022-04-09,2022,4,5,Sábado,False,,38
2022-04-10,2022,4,6,Domingo,False,,23
2022-04-11,2022,4,0,Lunes,False,,34
2022-04-12,2022,4,1,Martes,False,,29
2022-04-13,2022,4,2,Miércoles,False,,31
2022-04-14,2022,4,3,Jueves,True,Jueves Santo,28
2022-04-15,2022,4,4,Viernes,True,Viernes Santo,16
2022-04-16,2022,4,5,Sábado,False,,20
2022-04-17,2022,4,6,Domingo,False,,16
2022-04-18,2022,4,0,Lunes,False,,34
2022-04-19,2022,4,1,Martes,False,,26
2022-04-20,2022,4,2,Miércoles,False,,30
2022-04-21,2022,4,3,Jueves,False,,38
2022-04-22,2022,4,4,Viernes,False,,36
2022-04-23,2022,4,5,Sábado,False,,36
2022-04-24,2022,4,6,Domingo,False,,26
2022-04-25,2022,4,0,Lunes,False,,33
2022-04-26,2022,4,1,Martes,False,,33
2022-04-27,2022,4,2,Miércoles,False,,28
2022-04-28,2022,4,3,Jueves,False,,31
2022-04-29,2022,4,4,Viernes,False,,46
2022-04-30,2022,4,5,Sábado,False,,52
2022-05-01,2022,5,6,Domingo,True,Día del Trabajo,39
2022-05-02,2022,5,0,Lunes,False,,38
2022-05-03,2022,5,1,Martes,False,,27
2022-05-04,2022,5,2,Miércoles,False,,51
2022-05-05,2022,5,3,Jueves,False,,28
2022-05-06,2022,5,4,Viernes,False,,46
2022-05-07,2022,5,5,Sábado,False,,42
2022-05-08,2022,5,6,Domingo,False,,31
2022-05-09,2022,5,0,Lunes,False,,39
2022-05-10,2022,5,1,Martes,False,,37
2022-05-11,2022,5,2,Miércoles,False,,37
2022-05-12,2022,5,3,Jueves,False,,29
2022-05-13,2022,5,4,Viernes,False,,42
2022-05-14,2022,5,5,Sábado,False,,36
2022-05-15,2022,5,6,Domingo,False,,29
2022-05-16,2022,5,0,Lunes,False,,46
2022-05-17,2022,5,1,Martes,False,,31
2022-05-18,2022,5,2,Miércoles,False,,31
2022-05-19,2022,5,3,Jueves,False,,34
2022-05-20,2022,5,4,Viernes,False,,41
2022-05-21,2022,5,5,Sábado,False,,49
2022-05-22,2022,5,6,Domingo,False,,37
2022-05-23,2022,5,0,Lunes,False,,39
2022-05-24,2022,5,1,Martes,False,,38
2022-05-25,2022,5,2,Miércoles,False,,26
2022-05-26,2022,5,3,Jueves,False,,39
2022-05-27,2022,5,4,Viernes,False,,42
2022-05-28,2022,5,5,Sábado,False,,42
2022-05-29,2022,5,6,Domingo,False,,29
2022-05-30,2022,5,0,Lunes,True,Ascensión del señor (observado),22
2022-05-31,2022,5,1,Martes,False,,40
2022-06-01,2022,6,2,Miércoles,False,,49
2022-06-02,2022,6,3,Jueves,False,,38
2022-06-03,2022,6,4,Viernes,False,,41
2022-06-04,2022,6,5,Sábado,False,,33
2022-06-05,2022,6,6,Domingo,False,,32
2022-06-06,2022,6,0,Lunes,False,,36
2022-06-07,2022,6,1,Martes,False,,34
2022-06-08,2022,6,2,Miércoles,False,,33
2022-06-09,2022,6,3,Jueves,False,,40
2022-06-10,2022,6,4,Viernes,False,,45
2022-06-11,2022,6,5,Sábado,False,,36
2022-06-12,2022,6,6,Domingo,False,,27
2022-06-13,2022,6,0,Lunes,False,,43
2022-06-14,2022,6,1,Martes,False,,28
2022-06-15,2022,6,2,Miércoles,False,,28
2022-06-16,2022,6,3,Jueves,False,,35
2022-06-17,2022,6,4,Viernes,False,,41
2022-06-18,2022,6,5,Sábado,False,,33
2022-06-19,2022,6,6,Domingo,False,,32
2022-06-20,2022,6,0,Lunes,True,Corpus Christi (observado),32
2022-06-21,2022,6,1,Martes,False,,28
2022-06-22,2022,6,2,Miércoles,False,,31
2022-06-23,2022,6,3,Jueves,False,,39
2022-06-24,2022,6,4,Viernes,False,,45
2022-06-25,2022,6,5,Sábado,False,,40
2022-06-26,2022,6,6,Domingo,False,,34
2022-06-27,2022,6,0,Lunes,True,Sagrado Corazón (observado),32
2022-06-28,2022,6,1,Martes,False,,41
2022-06-29,2022,6,2,Miércoles,False,,40
2022-06-30,2022,6,3,Jueves,False,,33
2022-07-01,2022,7,4,Viernes,False,,42
2022-07-02,2022,7,5,Sábado,False,,39
2022-07-03,2022,7,6,Domingo,False,,25
2022-07-04,2022,7,0,Lunes,True,San Pedro y San Pablo (observado),23
2022-07-05,2022,7,1,Martes,False,,28
2022-07-06,2022,7,2,Miércoles,False,,37
2022-07-07,2022,7,3,Jueves,False,,34
2022-07-08,2022,7,4,Viernes,False,,36
2022-07-09,2022,7,5,Sábado,False,,42
2022-07-10,2022,7,6,Domingo,False,,38
2022-07-11,2022,7,0,Lunes,False,,32
2022-07-12,2022,7,1,Martes,False,,31
2022-07-13,2022,7,2,Miércoles,False,,40
2022-07-14,2022,7,3,Jueves,False,,34
2022-07-15,2022,7,4,Viernes,False,,39
2022-07-16,2022,7,5,Sábado,False,,37
2022-07-17,2022,7,6,Domingo,False,,22
2022-07-18,2022,7,0,Lunes,False,,34
2022-07-19,2022,7,1,Martes,False,,55
2022-07-20,2022,7,2,Miércoles,True,Día de la Independencia,30
2022-07-21,2022,7,3,Jueves,False,,27
2022-07-22,2022,7,4,Viernes,False,,38
2022-07-23,2022,7,5,Sábado,False,,34
2022-07-24,2022,7,6,Domingo,False,,36
2022-07-25,2022,7,0,Lunes,False,,37
2022-07-26,2022,7,1,Martes,False,,32
2022-07-27,2022,7,2,Miércoles,False,,43
2022-07-28,2022,7,3,Jueves,False,,37
2022-07-29,2022,7,4,Viernes,False,,48
2022-07-30,2022,7,5,Sábado,False,,39
2022-07-31,2022,7,6,Domingo,False,,27
2022-08-01,2022,8,0,Lunes,False,,35
2022-08-02,2022,8,1,Martes,False,,39
2022-08-03,2022,8,2,Miércoles,False,,39
2022-08-04,2022,8,3,Jueves,False,,39
2022-08-05,2022,8,4,Viernes,False,,39
2022-08-06,2022,8,5,Sábado,False,,41
2022-08-07,2022,8,6,Domingo,True,Batalla de Boyacá,38
2022-08-08,2022,8,0,Lunes,False,,46
2022-08-09,2022,8,1,Martes,False,,38
2022-08-10,2022,8,2,Miércoles,False,,41
2022-08-11,2022,8,3,Jueves,False,,33
2022-08-12,2022,8,4,Viernes,False,,43
2022-08-13,2022,8,5,Sábado,False,,42
2022-08-14,2022,8,6,Domingo,False,,24
2022-08-15,2022,8,0,Lunes,True,La Asunción,22
2022-08-16,2022,8,1,Martes,False,,32
2022-08-17,2022,8,2,Miércoles,False,,38
2022-08-18,2022,8,3,Jueves,False,,35
2022-08-19,2022,8,4,Viernes,False,,48
2022-08-20,2022,8,5,Sábado,False,,53
2022-08-21,2022,8,6,Domingo,False,,32
2022-08-22,2022,8,0,Lunes,False,,40
2022-08-23,2022,8,1,Martes,False,,31
2022-08-24,2022,8,2,Miércoles,False,,41
2022-08-25,2022,8,3,Jueves,False,,34
2022-08-26,2022,8,4,Viernes,False,,42
